timestamp,count,condition,temp,humidity,day_of_week,hour
2025-04-02 09:30:00,18,Clear,24.73,76,2,9
2025-04-02 10:00:00,8,Clear,25.36,73,2,10
2025-04-02 10:30:00,2,Mist,26.42,70,2,10
2025-04-02 11:00:00,6,Drizzle,29.1,46,2,11
2025-04-02 11:30:00,9,Clouds,25.29,62,2,11
2025-04-02 12:00:00,10,Clouds,28.22,46,2,12
2025-04-02 12:30:00,7,Clouds,23.64,87,2,12
2025-04-02 13:00:00,5,Clouds,33.55,91,2,13
2025-04-02 13:30:00,5,Clouds,32.14,68,2,13
2025-04-02 14:00:00,5,Clouds,22.09,33,2,14
2025-04-02 14:30:00,10,Clouds,30.05,71,2,14
2025-04-02 15:00:00,7,Fog,30.14,83,2,15
2025-04-02 15:30:00,4,Clear,24.3,96,2,15
2025-04-02 16:00:00,0,Rain,31.38,59,2,16
2025-04-02 16:30:00,1,Drizzle,22.45,53,2,16
2025-04-02 17:00:00,20,Clear,27.59,77,2,17
2025-04-02 17:30:00,17,Clear,27.4,76,2,17
2025-04-02 18:00:00,10,Drizzle,24.31,87,2,18
2025-04-02 18:30:00,12,Rain,30.2,70,2,18
2025-04-02 19:00:00,30,Fog,27.25,63,2,19
2025-04-02 19:30:00,22,Clouds,23.11,77,2,19
2025-04-02 20:00:00,17,Clear,28.36,47,2,20
2025-04-02 20:30:00,17,Rain,31.9,62,2,20
2025-04-02 21:00:00,4,Clouds,26.78,100,2,21
2025-04-02 21:30:00,6,Clear,26.98,50,2,21
2025-04-02 22:00:00,8,Clear,29.03,62,2,22
2025-04-02 22:30:00,5,Clear,28.61,36,2,22
2025-04-02 23:00:00,3,Haze,26.26,77,2,23
2025-04-02 23:30:00,8,Clouds,29.03,89,2,23
2025-04-03 00:00:00,4,Clear,21.95,81,3,0
2025-04-03 00:30:00,8,Mist,26.26,55,3,0
2025-04-03 01:00:00,6,Clear,31.34,93,3,1
2025-04-03 01:30:00,4,Drizzle,27.06,82,3,1
2025-04-03 02:00:00,4,Clouds,23.35,58,3,2
2025-04-03 02:30:00,3,Clouds,25.7,83,3,2
2025-04-03 03:00:00,10,Haze,27.49,92,3,3
2025-04-03 03:30:00,2,Clear,30.42,62,3,3
2025-04-03 04:00:00,9,Haze,31.92,82,3,4
2025-04-03 04:30:00,9,Fog,29.68,56,3,4
2025-04-03 05:00:00,7,Fog,28.69,84,3,5
2025-04-03 05:30:00,0,Drizzle,27.7,94,3,5
2025-04-03 06:00:00,7,Clouds,30.84,65,3,6
2025-04-03 06:30:00,7,Clouds,30.85,50,3,6
2025-04-03 07:00:00,26,Clouds,31.38,43,3,7
2025-04-03 07:30:00,27,Fog,23.99,91,3,7
2025-04-03 08:00:00,26,Mist,29.21,61,3,8
2025-04-03 08:30:00,12,Drizzle,21.9,100,3,8
2025-04-03 09:00:00,23,Clouds,29.24,72,3,9
2025-04-03 09:30:00,16,Fog,25.82,76,3,9
2025-04-03 10:00:00,3,Clouds,28.4,65,3,10
2025-04-03 10:30:00,0,Rain,23.81,75,3,10
2025-04-03 11:00:00,8,Clouds,31.16,52,3,11
2025-04-03 11:30:00,10,Haze,32.46,73,3,11
2025-04-03 12:00:00,4,Drizzle,27.33,51,3,12
2025-04-03 12:30:00,3,Rain,25.2,46,3,12
2025-04-03 13:00:00,6,Clouds,30.05,51,3,13
2025-04-03 13:30:00,2,Mist,29.21,90,3,13
2025-04-03 14:00:00,8,Fog,27.65,60,3,14
2025-04-03 14:30:00,8,Clear,26.26,82,3,14
2025-04-03 15:00:00,5,Rain,29.33,56,3,15
2025-04-03 15:30:00,4,Clouds,28.81,48,3,15
2025-04-03 16:00:00,10,Haze,31.82,75,3,16
2025-04-03 16:30:00,4,Drizzle,33.99,70,3,16
2025-04-03 17:00:00,30,Haze,31.46,44,3,17
2025-04-03 17:30:00,24,Clouds,28.2,71,3,17
2025-04-03 18:00:00,25,Clear,32.61,65,3,18
2025-04-03 18:30:00,10,Rain,25.9,71,3,18
2025-04-03 19:00:00,28,Clear,22.19,95,3,19
2025-04-03 19:30:00,17,Haze,31.21,61,3,19
2025-04-03 20:00:00,14,Rain,34.28,33,3,20
2025-04-03 20:30:00,11,Drizzle,32.52,66,3,20
2025-04-03 21:00:00,2,Haze,21.43,73,3,21
2025-04-03 21:30:00,5,Haze,33.15,71,3,21
2025-04-03 22:00:00,3,Clouds,28.85,95,3,22
2025-04-03 22:30:00,1,Clouds,26.37,90,3,22
2025-04-03 23:00:00,9,Clear,25.3,72,3,23
2025-04-03 23:30:00,2,Clouds,27.8,52,3,23
2025-04-04 00:00:00,1,Rain,27.3,44,4,0
2025-04-04 00:30:00,5,Mist,27.81,78,4,0
2025-04-04 01:00:00,2,Drizzle,25.25,51,4,1
2025-04-04 01:30:00,8,Mist,28.04,72,4,1
2025-04-04 02:00:00,0,Drizzle,32.09,79,4,2
2025-04-04 02:30:00,8,Fog,30.9,84,4,2
2025-04-04 03:00:00,2,Fog,20.48,67,4,3
2025-04-04 03:30:00,3,Thunderstorm,26.29,99,4,3
2025-04-04 04:00:00,8,Clear,24.09,83,4,4
2025-04-04 04:30:00,10,Haze,27.89,41,4,4
2025-04-04 05:00:00,2,Clouds,31.45,90,4,5
2025-04-04 05:30:00,6,Mist,28.98,46,4,5
2025-04-04 06:00:00,8,Clear,31.82,80,4,6
2025-04-04 06:30:00,1,Clear,24.51,55,4,6
2025-04-04 07:00:00,28,Clouds,28.62,62,4,7
2025-04-04 07:30:00,20,Rain,24.74,82,4,7
2025-04-04 08:00:00,9,Thunderstorm,32.36,68,4,8
2025-04-04 08:30:00,30,Mist,25.22,91,4,8
2025-04-04 09:00:00,27,Haze,29.78,86,4,9
2025-04-04 09:30:00,15,Clear,24.67,88,4,9
2025-04-04 10:00:00,3,Haze,30.22,63,4,10
2025-04-04 10:30:00,1,Haze,24.87,89,4,10
2025-04-04 11:00:00,3,Haze,28.62,65,4,11
2025-04-04 11:30:00,1,Rain,28.37,74,4,11
2025-04-04 12:00:00,6,Fog,26.75,83,4,12
2025-04-04 12:30:00,6,Mist,26.97,66,4,12
2025-04-04 13:00:00,10,Mist,26.9,68,4,13
2025-04-04 13:30:00,1,Haze,27.52,71,4,13
2025-04-04 14:00:00,4,Clouds,34.82,70,4,14
2025-04-04 14:30:00,9,Haze,27.35,74,4,14
2025-04-04 15:00:00,2,Clouds,29.56,86,4,15
2025-04-04 15:30:00,2,Rain,24.36,74,4,15
2025-04-04 16:00:00,1,Clouds,30.28,69,4,16
2025-04-04 16:30:00,8,Clear,26.65,52,4,16
2025-04-04 17:00:00,19,Mist,23.49,58,4,17
2025-04-04 17:30:00,28,Clear,26.74,70,4,17
2025-04-04 18:00:00,16,Drizzle,28.8,40,4,18
2025-04-04 18:30:00,18,Haze,28.34,65,4,18
2025-04-04 19:00:00,20,Haze,26.51,65,4,19
2025-04-04 19:30:00,25,Haze,22.12,90,4,19
2025-04-04 20:00:00,26,Haze,30.64,62,4,20
2025-04-04 20:30:00,10,Thunderstorm,27.1,60,4,20
2025-04-04 21:00:00,7,Clouds,28.88,70,4,21
2025-04-04 21:30:00,9,Fog,24.26,82,4,21
2025-04-04 22:00:00,6,Haze,27.54,72,4,22
2025-04-04 22:30:00,6,Mist,28.91,89,4,22
2025-04-04 23:00:00,0,Thunderstorm,24.97,59,4,23
2025-04-04 23:30:00,3,Drizzle,29.42,81,4,23
2025-04-05 00:00:00,2,Clear,33.15,55,5,0
2025-04-05 00:30:00,7,Clear,32.47,67,5,0
2025-04-05 01:00:00,6,Clear,28.78,46,5,1
2025-04-05 01:30:00,10,Clouds,32.05,100,5,1
2025-04-05 02:00:00,1,Haze,30.46,94,5,2
2025-04-05 02:30:00,3,Clouds,25.63,81,5,2
2025-04-05 03:00:00,7,Fog,28.84,59,5,3
2025-04-05 03:30:00,9,Mist,30.04,81,5,3
2025-04-05 04:00:00,5,Drizzle,26.08,67,5,4
2025-04-05 04:30:00,6,Clear,29.02,70,5,4
2025-04-05 05:00:00,5,Clouds,30.26,65,5,5
2025-04-05 05:30:00,3,Drizzle,29.66,65,5,5
2025-04-05 06:00:00,5,Mist,26.99,68,5,6
2025-04-05 06:30:00,3,Fog,28.71,83,5,6
2025-04-05 07:00:00,4,Clear,32.53,63,5,7
2025-04-05 07:30:00,9,Clouds,28.22,66,5,7
2025-04-05 08:00:00,3,Rain,33.62,65,5,8
2025-04-05 08:30:00,7,Mist,29.2,65,5,8
2025-04-05 09:00:00,3,Haze,28.08,67,5,9
2025-04-05 09:30:00,1,Thunderstorm,27.57,60,5,9
2025-04-05 10:00:00,5,Clear,27.3,67,5,10
2025-04-05 10:30:00,10,Clear,26.19,64,5,10
2025-04-05 11:00:00,1,Clouds,27.96,61,5,11
2025-04-05 11:30:00,0,Drizzle,25.55,97,5,11
2025-04-05 12:00:00,9,Mist,33.13,74,5,12
2025-04-05 12:30:00,7,Clear,28.42,81,5,12
2025-04-05 13:00:00,7,Thunderstorm,28.63,53,5,13
2025-04-05 13:30:00,3,Mist,28.88,44,5,13
2025-04-05 14:00:00,4,Clear,32.89,89,5,14
2025-04-05 14:30:00,9,Fog,27.72,94,5,14
2025-04-05 15:00:00,3,Rain,30.27,65,5,15
2025-04-05 15:30:00,4,Fog,25.26,73,5,15
2025-04-05 16:00:00,30,Clear,35.03,65,5,16
2025-04-05 16:30:00,30,Thunderstorm,28.02,88,5,16
2025-04-05 17:00:00,50,Clear,30.65,88,5,17
2025-04-05 17:30:00,50,Drizzle,28.09,78,5,17
2025-04-05 18:00:00,70,Drizzle,29.45,81,5,18
2025-04-05 18:30:00,70,Clear,24.88,90,5,18
2025-04-05 19:00:00,90,Haze,27.54,41,5,19
2025-04-05 19:30:00,90,Fog,23.89,57,5,19
2025-04-05 20:00:00,110,Clouds,24.6,56,5,20
2025-04-05 20:30:00,110,Thunderstorm,27.62,82,5,20
2025-04-05 21:00:00,130,Clouds,28.5,80,5,21
2025-04-05 21:30:00,130,Clear,26.17,50,5,21
2025-04-05 22:00:00,100,Clouds,33.11,79,5,22
2025-04-05 22:30:00,100,Mist,27.76,78,5,22
2025-04-05 23:00:00,60,Rain,28.02,91,5,23
2025-04-05 23:30:00,60,Thunderstorm,27.48,75,5,23
2025-04-06 00:00:00,40,Fog,29.99,60,6,0
2025-04-06 00:30:00,40,Clouds,34.55,60,6,0
2025-04-06 01:00:00,2,Clear,30.44,66,6,1
2025-04-06 01:30:00,4,Clouds,27.24,100,6,1
2025-04-06 02:00:00,8,Clear,28.61,69,6,2
2025-04-06 02:30:00,5,Haze,26.95,80,6,2
2025-04-06 03:00:00,8,Clear,29.72,70,6,3
2025-04-06 03:30:00,6,Haze,25.86,80,6,3
2025-04-06 04:00:00,4,Mist,28.88,57,6,4
2025-04-06 04:30:00,10,Clouds,28.12,53,6,4
2025-04-06 05:00:00,3,Thunderstorm,27.48,86,6,5
2025-04-06 05:30:00,3,Rain,31.62,40,6,5
2025-04-06 06:00:00,2,Clouds,22.53,81,6,6
2025-04-06 06:30:00,1,Clear,28.66,90,6,6
2025-04-06 07:00:00,8,Clouds,31.33,100,6,7
2025-04-06 07:30:00,10,Mist,31.2,57,6,7
2025-04-06 08:00:00,5,Clouds,27.13,49,6,8
2025-04-06 08:30:00,9,Clouds,20.94,61,6,8
2025-04-06 09:00:00,9,Clouds,31.4,30,6,9
2025-04-06 09:30:00,0,Drizzle,24.74,50,6,9
2025-04-06 10:00:00,5,Mist,31.09,51,6,10
2025-04-06 10:30:00,5,Haze,27.93,67,6,10
2025-04-06 11:00:00,4,Drizzle,25.46,71,6,11
2025-04-06 11:30:00,10,Haze,26.76,62,6,11
2025-04-06 12:00:00,2,Fog,24.31,58,6,12
2025-04-06 12:30:00,2,Clouds,26.6,87,6,12
2025-04-06 13:00:00,4,Clouds,31.56,92,6,13
2025-04-06 13:30:00,5,Clear,29.26,100,6,13
2025-04-06 14:00:00,8,Mist,27.73,66,6,14
2025-04-06 14:30:00,1,Clouds,21.25,53,6,14
2025-04-06 15:00:00,8,Clear,30.19,66,6,15
2025-04-06 15:30:00,7,Clear,31.2,82,6,15
2025-04-06 16:00:00,20,Haze,27.31,77,6,16
2025-04-06 16:30:00,24,Clear,27.95,59,6,16
2025-04-06 17:00:00,12,Drizzle,25.56,55,6,17
2025-04-06 17:30:00,16,Clouds,20.21,56,6,17
2025-04-06 18:00:00,12,Drizzle,30.66,86,6,18
2025-04-06 18:30:00,10,Rain,26.78,52,6,18
2025-04-06 19:00:00,27,Fog,28.52,53,6,19
2025-04-06 19:30:00,15,Clear,28.95,75,6,19
2025-04-06 20:00:00,18,Mist,28.51,92,6,20
2025-04-06 20:30:00,26,Clouds,26.63,76,6,20
2025-04-06 21:00:00,29,Clouds,27.86,62,6,21
2025-04-06 21:30:00,27,Haze,28.28,56,6,21
2025-04-06 22:00:00,18,Mist,26.73,66,6,22
2025-04-06 22:30:00,15,Clear,27.71,61,6,22
2025-04-06 23:00:00,8,Clear,30.72,42,6,23
2025-04-06 23:30:00,6,Clear,32.47,94,6,23
2025-04-07 00:00:00,9,Clouds,24.6,57,0,0
2025-04-07 00:30:00,7,Clear,25.12,46,0,0
2025-04-07 01:00:00,2,Drizzle,24.18,73,0,1
2025-04-07 01:30:00,7,Clear,27.26,49,0,1
2025-04-07 02:00:00,7,Fog,28.98,72,0,2
2025-04-07 02:30:00,1,Thunderstorm,33.77,61,0,2
2025-04-07 03:00:00,6,Clouds,30.51,77,0,3
2025-04-07 03:30:00,9,Clouds,30.09,82,0,3
2025-04-07 04:00:00,7,Clouds,28.63,75,0,4
2025-04-07 04:30:00,7,Clouds,26.83,70,0,4
2025-04-07 05:00:00,4,Clear,28.07,54,0,5
2025-04-07 05:30:00,7,Clouds,24.58,60,0,5
2025-04-07 06:00:00,2,Clear,29.38,76,0,6
2025-04-07 06:30:00,2,Clear,25.03,47,0,6
2025-04-07 07:00:00,18,Thunderstorm,24.39,90,0,7
2025-04-07 07:30:00,18,Clouds,22.84,52,0,7
2025-04-07 08:00:00,22,Clouds,32.58,69,0,8
2025-04-07 08:30:00,26,Fog,27.42,58,0,8
2025-04-07 09:00:00,20,Clear,30.05,92,0,9
2025-04-07 09:30:00,28,Mist,29.8,76,0,9
2025-04-07 10:00:00,2,Fog,31.96,62,0,10
2025-04-07 10:30:00,6,Clear,18.69,79,0,10
2025-04-07 11:00:00,7,Clouds,30.19,78,0,11
2025-04-07 11:30:00,2,Fog,29.83,61,0,11
2025-04-07 12:00:00,4,Haze,31.43,70,0,12
2025-04-07 12:30:00,10,Clouds,24.7,75,0,12
2025-04-07 13:00:00,5,Clear,25.47,75,0,13
2025-04-07 13:30:00,6,Mist,24.69,82,0,13
2025-04-07 14:00:00,10,Clear,28.11,87,0,14
2025-04-07 14:30:00,9,Mist,29.39,69,0,14
2025-04-07 15:00:00,4,Clear,26.89,68,0,15
2025-04-07 15:30:00,4,Clouds,25.3,66,0,15
2025-04-07 16:00:00,5,Clouds,29.14,66,0,16
2025-04-07 16:30:00,4,Drizzle,31.57,88,0,16
2025-04-07 17:00:00,16,Fog,28.07,68,0,17
2025-04-07 17:30:00,26,Clear,21.96,76,0,17
2025-04-07 18:00:00,22,Clear,26.84,53,0,18
2025-04-07 18:30:00,15,Mist,24.81,76,0,18
2025-04-07 19:00:00,29,Haze,27.56,60,0,19
2025-04-07 19:30:00,9,Drizzle,22.69,83,0,19
2025-04-07 20:00:00,28,Clear,31.19,90,0,20
2025-04-07 20:30:00,21,Haze,31.24,50,0,20
2025-04-07 21:00:00,1,Clear,28.22,59,0,21
2025-04-07 21:30:00,4,Clear,25.98,62,0,21
2025-04-07 22:00:00,7,Haze,23.38,46,0,22
2025-04-07 22:30:00,3,Drizzle,27.88,67,0,22
2025-04-07 23:00:00,2,Clouds,28.61,66,0,23
2025-04-07 23:30:00,7,Clear,26.26,99,0,23
2025-04-08 00:00:00,7,Rain,24.0,61,1,0
2025-04-08 00:30:00,2,Clouds,29.92,87,1,0
2025-04-08 01:00:00,1,Fog,25.03,86,1,1
2025-04-08 01:30:00,4,Clouds,25.66,57,1,1
2025-04-08 02:00:00,9,Clear,26.44,74,1,2
2025-04-08 02:30:00,5,Clouds,28.78,46,1,2
2025-04-08 03:00:00,7,Clear,30.26,67,1,3
2025-04-08 03:30:00,6,Drizzle,21.7,49,1,3
2025-04-08 04:00:00,6,Mist,22.39,67,1,4
2025-04-08 04:30:00,0,Drizzle,26.97,70,1,4
2025-04-08 05:00:00,4,Clear,22.48,68,1,5
2025-04-08 05:30:00,2,Drizzle,27.54,88,1,5
2025-04-08 06:00:00,6,Drizzle,31.84,88,1,6
2025-04-08 06:30:00,10,Clouds,29.01,65,1,6
2025-04-08 07:00:00,26,Clear,26.64,90,1,7
2025-04-08 07:30:00,19,Rain,31.84,62,1,7
2025-04-08 08:00:00,21,Clear,25.86,60,1,8
2025-04-08 08:30:00,29,Clear,28.78,100,1,8
2025-04-08 09:00:00,24,Clear,26.79,66,1,9
2025-04-08 09:30:00,24,Clouds,25.01,51,1,9
2025-04-08 10:00:00,5,Clouds,36.66,56,1,10
2025-04-08 10:30:00,0,Rain,30.32,69,1,10
2025-04-08 11:00:00,2,Thunderstorm,24.89,69,1,11
2025-04-08 11:30:00,9,Clear,27.33,52,1,11
2025-04-08 12:00:00,5,Rain,29.86,63,1,12
2025-04-08 12:30:00,2,Mist,29.13,100,1,12
2025-04-08 13:00:00,1,Haze,32.16,87,1,13
2025-04-08 13:30:00,2,Drizzle,27.84,75,1,13
2025-04-08 14:00:00,3,Rain,22.55,63,1,14
2025-04-08 14:30:00,4,Drizzle,30.37,70,1,14
2025-04-08 15:00:00,3,Rain,29.63,60,1,15
2025-04-08 15:30:00,4,Drizzle,28.37,77,1,15
2025-04-08 16:00:00,1,Haze,26.72,42,1,16
2025-04-08 16:30:00,2,Haze,27.05,60,1,16
2025-04-08 17:00:00,26,Mist,29.25,78,1,17
2025-04-08 17:30:00,8,Drizzle,22.52,79,1,17
2025-04-08 18:00:00,23,Clouds,27.17,76,1,18
2025-04-08 18:30:00,25,Fog,26.27,93,1,18
2025-04-08 19:00:00,29,Clouds,24.54,48,1,19
2025-04-08 19:30:00,30,Clouds,28.22,42,1,19
2025-04-08 20:00:00,27,Clear,30.37,57,1,20
2025-04-08 20:30:00,15,Rain,30.96,56,1,20
2025-04-08 21:00:00,4,Drizzle,24.76,76,1,21
2025-04-08 21:30:00,8,Haze,31.08,84,1,21
2025-04-08 22:00:00,8,Clouds,25.96,72,1,22
2025-04-08 22:30:00,4,Rain,28.56,69,1,22
2025-04-08 23:00:00,8,Clouds,29.28,79,1,23
2025-04-08 23:30:00,5,Thunderstorm,27.73,84,1,23
2025-04-09 00:00:00,4,Clear,31.18,63,2,0
2025-04-09 00:30:00,7,Thunderstorm,30.41,61,2,0
2025-04-09 01:00:00,4,Haze,28.82,78,2,1
2025-04-09 01:30:00,5,Clouds,27.31,55,2,1
2025-04-09 02:00:00,0,Drizzle,27.21,75,2,2
2025-04-09 02:30:00,3,Rain,26.74,65,2,2
2025-04-09 03:00:00,4,Clouds,29.96,67,2,3
2025-04-09 03:30:00,4,Clear,31.32,63,2,3
2025-04-09 04:00:00,2,Drizzle,23.52,82,2,4
2025-04-09 04:30:00,6,Clear,29.28,51,2,4
2025-04-09 05:00:00,6,Haze,24.01,71,2,5
2025-04-09 05:30:00,4,Mist,26.56,73,2,5
2025-04-09 06:00:00,8,Clear,28.57,79,2,6
2025-04-09 06:30:00,7,Clear,20.79,63,2,6
2025-04-09 07:00:00,17,Clear,20.59,61,2,7
2025-04-09 07:30:00,20,Clouds,29.79,62,2,7
2025-04-09 08:00:00,25,Fog,25.61,65,2,8
2025-04-09 08:30:00,22,Drizzle,30.92,65,2,8
2025-04-09 09:00:00,28,Clouds,29.26,40,2,9
2025-04-09 09:30:00,11,Drizzle,32.22,96,2,9
2025-04-09 10:00:00,2,Haze,25.59,88,2,10
2025-04-09 10:30:00,9,Clear,32.94,49,2,10
2025-04-09 11:00:00,1,Mist,33.68,78,2,11
2025-04-09 11:30:00,3,Rain,24.81,71,2,11
2025-04-09 12:00:00,8,Clouds,29.59,85,2,12
2025-04-09 12:30:00,1,Haze,31.92,41,2,12
2025-04-09 13:00:00,3,Fog,22.47,72,2,13
2025-04-09 13:30:00,6,Clouds,24.64,100,2,13
2025-04-09 14:00:00,3,Clouds,27.89,67,2,14
2025-04-09 14:30:00,5,Fog,26.27,68,2,14
2025-04-09 15:00:00,9,Clear,30.07,82,2,15
2025-04-09 15:30:00,5,Fog,27.85,69,2,15
2025-04-09 16:00:00,7,Mist,25.24,48,2,16
2025-04-09 16:30:00,4,Fog,24.01,62,2,16
2025-04-09 17:00:00,11,Drizzle,28.5,92,2,17
2025-04-09 17:30:00,28,Haze,24.24,89,2,17
2025-04-09 18:00:00,26,Clear,26.53,72,2,18
2025-04-09 18:30:00,17,Clear,31.09,91,2,18
2025-04-09 19:00:00,17,Fog,29.51,39,2,19
2025-04-09 19:30:00,8,Thunderstorm,33.09,67,2,19
2025-04-09 20:00:00,15,Clear,27.7,69,2,20
2025-04-09 20:30:00,16,Drizzle,23.05,76,2,20
2025-04-09 21:00:00,1,Haze,24.07,94,2,21
2025-04-09 21:30:00,10,Clouds,22.43,70,2,21
2025-04-09 22:00:00,7,Clouds,26.97,64,2,22
2025-04-09 22:30:00,3,Clouds,27.39,50,2,22
2025-04-09 23:00:00,5,Haze,28.78,55,2,23
2025-04-09 23:30:00,4,Clear,27.01,66,2,23
2025-04-10 00:00:00,5,Rain,28.14,64,3,0
2025-04-10 00:30:00,1,Clear,29.05,76,3,0
2025-04-10 01:00:00,2,Clouds,31.82,52,3,1
2025-04-10 01:30:00,2,Mist,22.55,70,3,1
2025-04-10 02:00:00,4,Drizzle,30.78,53,3,2
2025-04-10 02:30:00,3,Thunderstorm,30.15,59,3,2
2025-04-10 03:00:00,3,Rain,27.46,49,3,3
2025-04-10 03:30:00,7,Clouds,28.45,100,3,3
2025-04-10 04:00:00,3,Drizzle,25.47,58,3,4
2025-04-10 04:30:00,6,Haze,31.01,48,3,4
2025-04-10 05:00:00,5,Clouds,25.18,46,3,5
2025-04-10 05:30:00,10,Clouds,23.66,66,3,5
2025-04-10 06:00:00,1,Fog,23.81,64,3,6
2025-04-10 06:30:00,10,Clouds,30.06,60,3,6
2025-04-10 07:00:00,20,Fog,34.65,61,3,7
2025-04-10 07:30:00,21,Mist,26.32,86,3,7
2025-04-10 08:00:00,16,Clear,27.34,82,3,8
2025-04-10 08:30:00,24,Clear,34.21,76,3,8
2025-04-10 09:00:00,26,Haze,28.57,68,3,9
2025-04-10 09:30:00,21,Clouds,24.41,100,3,9
2025-04-10 10:00:00,2,Clouds,29.77,76,3,10
2025-04-10 10:30:00,8,Clouds,27.75,62,3,10
2025-04-10 11:00:00,9,Haze,25.19,61,3,11
2025-04-10 11:30:00,10,Mist,25.77,44,3,11
2025-04-10 12:00:00,2,Clouds,29.28,55,3,12
2025-04-10 12:30:00,2,Thunderstorm,24.58,82,3,12
2025-04-10 13:00:00,3,Haze,27.39,69,3,13
2025-04-10 13:30:00,6,Clouds,25.35,76,3,13
2025-04-10 14:00:00,0,Rain,24.31,77,3,14
2025-04-10 14:30:00,3,Drizzle,26.99,84,3,14
2025-04-10 15:00:00,7,Haze,30.22,75,3,15
2025-04-10 15:30:00,10,Clouds,20.11,54,3,15
2025-04-10 16:00:00,9,Clouds,30.59,87,3,16
2025-04-10 16:30:00,2,Clouds,26.35,75,3,16
2025-04-10 17:00:00,25,Mist,28.97,77,3,17
2025-04-10 17:30:00,15,Clouds,30.18,69,3,17
2025-04-10 18:00:00,22,Haze,22.32,70,3,18
2025-04-10 18:30:00,25,Clouds,33.46,65,3,18
2025-04-10 19:00:00,17,Fog,29.42,73,3,19
2025-04-10 19:30:00,28,Mist,29.0,59,3,19
2025-04-10 20:00:00,23,Clear,30.16,70,3,20
2025-04-10 20:30:00,28,Fog,25.32,71,3,20
2025-04-10 21:00:00,1,Clouds,29.15,58,3,21
2025-04-10 21:30:00,8,Clouds,29.83,62,3,21
2025-04-10 22:00:00,5,Clouds,28.45,45,3,22
2025-04-10 22:30:00,10,Haze,26.08,67,3,22
2025-04-10 23:00:00,1,Clouds,28.62,63,3,23
2025-04-10 23:30:00,0,Drizzle,27.42,71,3,23
2025-04-11 00:00:00,7,Clear,28.58,71,4,0
2025-04-11 00:30:00,10,Fog,27.21,83,4,0
2025-04-11 01:00:00,2,Haze,32.31,72,4,1
2025-04-11 01:30:00,10,Mist,29.7,48,4,1
2025-04-11 02:00:00,7,Haze,24.61,93,4,2
2025-04-11 02:30:00,3,Clouds,34.69,51,4,2
2025-04-11 03:00:00,8,Clear,23.41,55,4,3
2025-04-11 03:30:00,8,Clouds,21.08,80,4,3
2025-04-11 04:00:00,6,Drizzle,25.75,82,4,4
2025-04-11 04:30:00,4,Clouds,32.11,62,4,4
2025-04-11 05:00:00,7,Fog,30.93,73,4,5
2025-04-11 05:30:00,4,Clear,31.36,73,4,5
2025-04-11 06:00:00,3,Drizzle,30.13,54,4,6
2025-04-11 06:30:00,7,Fog,26.3,69,4,6
2025-04-11 07:00:00,19,Clouds,22.35,69,4,7
2025-04-11 07:30:00,9,Drizzle,23.53,53,4,7
2025-04-11 08:00:00,21,Clear,26.24,79,4,8
2025-04-11 08:30:00,26,Mist,28.48,75,4,8
2025-04-11 09:00:00,23,Fog,27.28,79,4,9
2025-04-11 09:30:00,26,Haze,29.69,57,4,9
2025-04-11 10:00:00,9,Mist,26.92,82,4,10
2025-04-11 10:30:00,7,Clear,32.41,79,4,10
2025-04-11 11:00:00,6,Clouds,24.57,72,4,11
2025-04-11 11:30:00,6,Clear,28.89,87,4,11
2025-04-11 12:00:00,2,Rain,28.32,83,4,12
2025-04-11 12:30:00,6,Clear,29.3,68,4,12
2025-04-11 13:00:00,9,Clear,32.42,90,4,13
2025-04-11 13:30:00,5,Mist,31.12,37,4,13
2025-04-11 14:00:00,2,Rain,25.33,47,4,14
2025-04-11 14:30:00,5,Clear,26.22,73,4,14
2025-04-11 15:00:00,4,Clouds,22.9,66,4,15
2025-04-11 15:30:00,2,Thunderstorm,25.91,80,4,15
2025-04-11 16:00:00,5,Clear,37.56,56,4,16
2025-04-11 16:30:00,7,Clear,27.92,87,4,16
2025-04-11 17:00:00,19,Mist,26.6,74,4,17
2025-04-11 17:30:00,14,Drizzle,26.39,68,4,17
2025-04-11 18:00:00,27,Clear,25.89,40,4,18
2025-04-11 18:30:00,19,Drizzle,28.46,81,4,18
2025-04-11 19:00:00,15,Mist,29.3,58,4,19
2025-04-11 19:30:00,23,Haze,28.78,69,4,19
2025-04-11 20:00:00,6,Thunderstorm,33.08,94,4,20
2025-04-11 20:30:00,23,Clear,27.41,61,4,20
2025-04-11 21:00:00,4,Haze,28.4,100,4,21
2025-04-11 21:30:00,7,Clouds,30.64,60,4,21
2025-04-11 22:00:00,5,Clear,27.76,48,4,22
2025-04-11 22:30:00,4,Fog,24.74,62,4,22
2025-04-11 23:00:00,8,Mist,24.54,83,4,23
2025-04-11 23:30:00,2,Fog,28.92,49,4,23
2025-04-12 00:00:00,7,Clear,27.94,82,5,0
2025-04-12 00:30:00,5,Clouds,28.23,67,5,0
2025-04-12 01:00:00,9,Haze,27.97,72,5,1
2025-04-12 01:30:00,7,Clouds,27.64,65,5,1
2025-04-12 02:00:00,1,Clear,30.21,47,5,2
2025-04-12 02:30:00,4,Thunderstorm,26.79,97,5,2
2025-04-12 03:00:00,1,Drizzle,22.93,63,5,3
2025-04-12 03:30:00,6,Clouds,30.49,64,5,3
2025-04-12 04:00:00,8,Clear,22.63,62,5,4
2025-04-12 04:30:00,8,Mist,28.18,81,5,4
